PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,pistas,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TIPO
4670017,Instalación Deportiva Municipal Básica Arequipa,,, pistas de bolos y petanca,Pista de bolos ,"Metro: Mar de CristalBus: 87 , 104 , 112 , 120 , 125 , 172",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=88e2d141f97c5110VgnVCM1000000b205a0aRCRD,arequipa,12,MADRID,MADRID,28043,CANILLAS,HORTALEZA,445828,4479998,40.468885518432465,-3.6390339556431943,InstalacionesDeportivasBasicas
4543757,Instalación Deportiva Municipal Básica Arganda,,, Pista de Fútbol-Sala,Pista de Fútbol-Sala ,"Metro: PirámidesBus: 18 , 34 , 36 , 116 , 118 , 119Renfe: Pirámides",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4cd10cd0d5471110VgnVCM1000000b205a0aRCRD,arganda,10,MADRID,MADRID,28005,ACACIAS,ARGANZUELA,439912,4472408,40.40011363617556,-3.7080977455472133,CamposEstadiosFutbol
4580352,Instalación Deportiva Municipal Básica Arjona,,, Pista de Fútbol,Pista de fútbol ,"Metro: LagunaBus: 31 , 55 , 138 , 139.Renfe: Laguna.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=01aef0716c2b2110VgnVCM1000000b205a0aRCRD,concejal francisco jose jimenez martin,11,MADRID,MADRID,28047,LUCERO,LATINA,436579,4472630,40.39998426244181,-3.7486569900905633,CamposEstadiosFutbol
4548716,Instalación Deportiva Municipal Básica Arriaga,,, Pistas de baloncesto Pista de fútbol sala,"Pista de baloncesto ,Pista de fútbol ","Bus: 15 , 28 , 106 , 109 , 110 , 113",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=82f65e9248c91110VgnVCM1000000b205a0aRCRD,daroca,95,MADRID,MADRID,28017,PUEBLO NUEVO,CIUDAD LINEAL,445589,4475346,40.425090271008656,-3.6427216652412877,CamposEstadiosFutbol
6349189,Instalación Deportiva Municipal Básica Arroyo Belincoso,,, Pistas baloncesto Pista fúbol-sala,,"Metro: Pavones, VinaterosBus: 20 , 30 , 32 , 71 , 100 , 140 , 142 , 144.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e812bcfa0b606310VgnVCM1000000b205a0aRCRD,doctor garcia tapia,76,MADRID,MADRID,28030,MARROQUINA,MORATALAZ,444743,4473697,40.41206030334087,-3.6512840783264453,CamposEstadiosFutbol
4547664,Instalación Deportiva Municipal Básica Arroyo Fontarrón,,,Pista de fútbol sala,Pista de fútbol ,"Metro: PavonesBus: 8 , 20 , 30 , 54 , 63 , 71 , 100 , 140 , 142 , 144 , 145.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=06d0c9ba6f391110VgnVCM2000000c205a0aRCRD,arroyo fontarron,381,MADRID,MADRID,28030,PAVONES,MORATALAZ,446067,4472082,40.39571737351038,-3.6368098584337534,CamposEstadiosFutbol
4643501,Instalación Deportiva Municipal Básica Arroyo de Opañel,,, Pista polideportiva,Pista polideportiva,"Metro: Plaza ElípticaBus: 55 , 60 , 116 , 155.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d06f941b73305110VgnVCM1000000b205a0aRCRD,arroyo opañel,12,MADRID,MADRID,28019,OPAÑEL,CARABANCHEL,439076,4471126,40.38849471888208,-3.717872942583152,InstalacionesDeportivasBasicas
4560369,Instalación Deportiva Municipal Básica Aster,,, Pista de Fútbol-Sala,Pista de Fútbol-Sala ,"Bus: 7 , 11 , 40 , 87",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=844fcc390c802110VgnVCM1000000b205a0aRCRD,aster,54,MADRID,MADRID,28016,HISPANOAMERICA,CHAMARTIN,443730,4478839,40.45643308528734,-3.664945117466593,CamposEstadiosFutbol
5716920,Instalación Deportiva Municipal Básica Auditorio de Chamartín,,,Pista de Baloncesto,Pista de baloncesto ,"Metro: Cruz del RayoBus: 1 , 9 , 29 , 52 , 73.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f969f99d08129210VgnVCM1000000b205a0aRCRD,joaquin rodrigo,1,MADRID,MADRID,28002,CIUDAD JARDÍN,CHAMARTIN,442574,4477426,40.44549718316204,-3.677183546596661,InstalacionesDeportivasBasicas
4547666,Instalación Deportiva Municipal Básica Auditorio de Moratalaz,,, Pista de fútbol sala  Tenis de mesa,Pista de fútbol ,"Metro: PavonesBus: 8 , 20 , 30 , 32 , 71 , 100 , 140 , 142 , 144.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6f36c9ba6f391110VgnVCM2000000c205a0aRCRD,hacienda de pavones,209,MADRID,MADRID,28030,VINATEROS,MORATALAZ,446047,4472715,40.40142760716397,-3.6370875655785446,CamposEstadiosFutbol
4547674,Instalación Deportiva Municipal Básica Avenida Moratalaz M-30,,, Pista de patinaje Pista de baloncesto,"Pista de patinaje ,Pista de baloncesto ","Metro: EstrellaBus: 8 , 20 , 30 , 32 , 113",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=428ac1f812491110VgnVCM2000000c205a0aRCRD,ramon areces,1,MADRID,MADRID,28030,FONTARRON,MORATALAZ,443903,4473461,40.40799695992161,-3.6624292972075247,PistasPatinaje
4542915,Instalación Deportiva Municipal Básica Avenida San Luis I,,, Tenis de mesa,,"Metro: HortalezaBus: 9 , 72 , 107 , 125 , 172",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a8bef12fa4f61110VgnVCM1000000b205a0aRCRD,san luis,0,MADRID,MADRID,28033,PINAR DEL REY,HORTALEZA,444566,4480535,40.47176777610935,-3.6552344080978387,InstalacionesDeportivasBasicas
4546485,Instalación Deportiva Municipal Básica Avenida de Burgos,,, Pistas de Pádel,Pistas de pádel ,"Metro: BambúBus: 80 , 129, 150, 174.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4b781021e8d81110VgnVCM1000000b205a0aRCRD,burgos,18,MADRID,MADRID,28036,CASTILLA,CHAMARTIN,442738,4480806,40.475966086104684,-3.6755548165742606,CamposEstadiosFutbol
4541420,Instalación Deportiva Municipal Básica Ayacucho,,, pista de baloncesto,Pista de baloncesto ,"Metro: Mar de Cristal.Bus: 87 , 112 , 120 , 125 , 153 , 172.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8fc5bca369a51110VgnVCM1000000b205a0aRCRD,nevado del ruiz,2,MADRID,MADRID,28033,PINAR DEL REY,HORTALEZA,446146,4480096,40.46980031598844,-3.6352736110765864,InstalacionesDeportivasBasicas
11080873,Instalación Deportiva Municipal Básica Bacares,,,Rocódromo. Workout,,"Metro: ManoterasBus: 7 , 29 , 107 , 125 , 129",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1150d952c30de610VgnVCM1000001d4a900aRCRD,bacares,9,MADRID,MADRID,28033,APOSTOL SANTIAGO,HORTALEZA,443851,4480837,40.476321176468005,-3.6624133831469945,CamposEstadiosFutbol
4543101,Instalación Deportiva Municipal Básica Bacares (fútbol),,, Pista de fútbol-sala pavimentado Pista de voleibol Pista de baloncesto Pista de patinaje Pista de skate,"Pista de Fútbol-Sala ,Pista de voleibol ,Pista de baloncesto ,Pista de patinaje ,Pista de skate ","Metro: ManoterasBus: 7 , 29 , 107 , 125 , 129",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b9ed7874b8f61110VgnVCM1000000b205a0aRCRD,bacares,27,MADRID,MADRID,28033,APOSTOL SANTIAGO,HORTALEZA,443734,4480962,40.47743047451657,-3.663819108324953,CamposEstadiosFutbol
4556115,Instalación Deportiva Municipal Básica Bahía de Santander II,,, Pista de fútbol sala,Pista de fútbol ,"Bus: 105 , 112 , 115 , 151.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=660c90270a0e1110VgnVCM1000000b205a0aRCRD,bahia de santander,64,MADRID,MADRID,28042,CORRALEJOS,BARAJAS,449627,4479571,40.46527791543298,-3.594188775058509,CamposEstadiosFutbol
4548713,Instalación Deportiva Municipal Básica Barceló,,, Pista Polideportiva,,"Metro: Tribunal , Alonso Martínez.Bus: 3 , 21 , 37 , 40 , 149",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5875169c57c91110VgnVCM2000000c205a0aRCRD,barcelo,0,MADRID,MADRID,28004,JUSTICIA,CENTRO,440674,4475361,40.42677040240585,-3.699382450864087,InstalacionesDeportivasBasicas
4541265,Instalación Deportiva Municipal Básica Barrio El Querol - Spartak de Manoteras,,, Pista de fútbol ,Pista de fútbol ,"Bus: 7 , 29 , 129",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9509f65195a51110VgnVCM1000000b205a0aRCRD,tijola,1,MADRID,MADRID,28033,APOSTOL SANTIAGO,HORTALEZA,444121,4481332,40.480800850285206,-3.659267661643925,CamposEstadiosFutbol
4561081,Instalación Deportiva Municipal Básica Barrio Goya,,, Pista de fútbol,Pista de fútbol ,"Bus: 17 , 25 , 50 , 119 , 138.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e904184a5b902110VgnVCM1000000b205a0aRCRD,sepulveda,9,MADRID,MADRID,28011,LOS CARMENES,LATINA,437472,4473065,40.40397057983696,-3.7381774083975357,CamposEstadiosFutbol
4547653,Instalación Deportiva Municipal Básica Barrio IV,,, Pistas baloncesto Pista fúbol-sala,,"Metro: PavonesBus: 20 , 30 , 32 , 71 , 100 , 140 , 142 , 144.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=945663952e391110VgnVCM2000000c205a0aRCRD,luis de hoyos sainz,150,MADRID,MADRID,28030,PAVONES,MORATALAZ,446307,4472858,40.40272360732888,-3.6340475890184556,CamposEstadiosFutbol
4542627,Instalación Deportiva Municipal Básica Barrio de Las Cárcavas,,,Pista de skate,Pista de skate ,Bus: 87,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=34eba9e48ae61110VgnVCM1000000b205a0aRCRD,montoro,4,MADRID,MADRID,28055,VALDEFUENTES,HORTALEZA,446406,4481229,40.48002694808795,-3.6322988549742967,CamposEstadiosFutbol
6308361,Instalación Deportiva Municipal Básica Barrio de Santa Ana - Andrés Navarrete,,,Pista de fútbol  (césped artificial). Pista de fútbol  (césped artificial).  pistas de bolos y petanca.,"Pista de fútbol ,Pista de fútbol ,Pista de bolos ","Metro: FuencarralBus: 66 , 137",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f876d9359e735310VgnVCM2000000c205a0aRCRD,hospitalet de llobregat,11,MADRID,MADRID,28034,VALVERDE,FUENCARRAL-EL PARDO,441133,4482878,40.49452475361937,-3.6946653699300733,CamposEstadiosFutbol
4555292,Instalación Deportiva Municipal Básica Barrio del Aeropuerto,,, Pista de fútbol  Pista polideportiva (con marcajes de fútbol sala y baloncesto) Tenis de mesa,"Pista de fútbol ,Pista polideportiva","Metro: El Capricho , Alameda de OsunaBus: 101 , 112 , 114 , 115 , 151",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=43ea70af27fd1110VgnVCM1000000b205a0aRCRD,medina de pomar,14,MADRID,MADRID,28042,AEROPUERTO,BARAJAS,450444,4478002,40.45120159850761,-3.5844180853262886,CamposEstadiosFutbol
4549165,Instalación Deportiva Municipal Básica Baterías - Barrio Alegría,,, Pista de fútbol sala Pista de baloncesto Pista de patinaje,"Pista de fútbol ,Pista de baloncesto ,Pista de patinaje ","Metro: Barrio de la Concepción Bus: 11 , 21 , 48 , 53 , 70 , 122 , 146",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d2677e116d91110VgnVCM1000000b205a0aRCRD,juan pérez zúñiga,0,MADRID,MADRID,28027,CONCEPCION,CIUDAD LINEAL,445139,4477155,40.44135712495445,-3.6481826411853,CamposEstadiosFutbol
4642682,Instalación Deportiva Municipal Básica Belzunegui,,, Pista de baloncesto,Pista de baloncesto ,"Metro: San Francisco , Pan Bendito.Bus: 47 , 108 , 118 , 121 , 131 , 155",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a6649adbecef4110VgnVCM1000000b205a0aRCRD,belzunegui,0,MADRID,MADRID,28025,PUERTA BONITA,CARABANCHEL,437258,4469625,40.37487463533173,-3.739061311753124,InstalacionesDeportivasBasicas
4555851,Instalación Deportiva Municipal Básica Bolera de la Mancha,,, Pistas de tenis de mesa.,Pistas de tenis ,"Metro: AlmendralesBus: 6, 18 , 22 , 23 , 59 , 76 , 78 , 79 , 85 , 86 , 123.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e3ada2c4720e1110VgnVCM1000000b205a0aRCRD,tomelloso,21,MADRID,MADRID,28026,ALMENDRALES,USERA,440809,4470450,40.3806576674271,-3.6986108300552756,InstalacionesDeportivasBasicas
52832,Instalación Deportiva Municipal Básica Boston,,," Pista polideportiva cubierta (con marcajes de baloncesto, fútbol sala y balonmano) Tenis de Mesa",Pista polideportiva,"Metro: Parque de las AvenidasBus: 43 , 48 , 53 , 74",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9386395961e4f010VgnVCM2000000c205a0aRCRD,boston,1,MADRID,MADRID,28028,GUINDALERA,SALAMANCA,443456,4476508,40.43729691048299,-3.6666902012771763,InstalacionesDeportivasBasicas
4548594,Instalación Deportiva Municipal Básica Brasil - General Yagüe,,,Pista de futbol-sala,Pista de Fútbol-Sala ,"Metro: CuzcoBus: 5 , 27, 40, 126 , 147, 149",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=55851b40e9891110VgnVCM2000000c205a0aRCRD,brasil,19,MADRID,MADRID,28020,CASTILLEJOS,TETUAN,441297,4478957,40.45732746079714,-3.693648871749584,InstalacionesDeportivasBasicas
5940746,Instalación Deportiva Municipal Básica Briviesca,,, Pista de baloncesto Pista de pádel,"Pista de baloncesto ,Pistas de pádel ","Metro: Pinar de ChamartínBus: 29 , 125 , 129 , 150.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5cbb9256c6bed210VgnVCM1000000b205a0aRCRD,briviesca,4,MADRID,MADRID,28033,COSTILLARES,CIUDAD LINEAL,443612,4481660,40.48183793645468,-3.6665879427690853,PistasPadel
4548441,Instalación Deportiva Municipal Básica Brujas,,, Pista de fútbol sala.,Pista de fútbol ,"Metro: PavonesBus: 8 , 20 , 30 , 32 , 71 , 100 , 140 , 142 , 144.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a1a83dbd6891110VgnVCM2000000c205a0aRCRD,brujas,32,MADRID,MADRID,28030,PAVONES,MORATALAZ,446795,4472491,40.39944882958802,-3.6282662898026583,CamposEstadiosFutbol
6288965,Instalación Deportiva Municipal Básica Brunete,,, pista de baloncesto pista de fútbol-sala,"Pista de baloncesto ,Pista de Fútbol-Sala ",Metro: LacomaBus: 49,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1be011a8111d4310VgnVCM2000000c205a0aRCRD,brunete,1,MADRID,MADRID,28048,EL PARDO,FUENCARRAL-EL PARDO,434449,4485393,40.516672960212716,-3.773795776219611,CamposEstadiosFutbol
4541501,Instalación Deportiva Municipal Básica Bucaramanga,,, Canastas de baloncesto para entrenamientoPistas de chito,Pistas de chito ,"Metro: San Lorenzo , Mar de CristalBus: 120 , 122 , 72 , 87",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b011fad7ba51110VgnVCM1000000b205a0aRCRD,bucaramanga,0,MADRID,MADRID,28033,PINAR DEL REY,HORTALEZA,445887,4480564,40.47211630976979,-3.639654414815554,InstalacionesDeportivasBasicas
4541536,Instalación Deportiva Municipal Básica Burgo de Osma,,, Pista polideportiva,Pista polideportiva,"Bus: 7 , 29 , 70 , 107 , 125",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=46793331bca51110VgnVCM1000000b205a0aRCRD,burgo de osma,5,MADRID,MADRID,28033,APOSTOL SANTIAGO,HORTALEZA,443836,4480028,40.46902347728972,-3.6625331191321413,CamposEstadiosFutbol
4527131,Instalación Deportiva Municipal Básica C. F. Nuestra Señora del Buen Camino,,, Pista de Fútbol (césped artificial),Pista de fútbol ,"Bus: 160 , 161 , I.Renfe: Aravaca",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8789e08dc3ee0110VgnVCM1000000b205a0aRCRD,rio zancara,1,MADRID,MADRID,28023,ARAVACA,MONCLOA-ARAVACA,434004,4478507,40.452725617488625,-3.7796095540530086,CamposEstadiosFutbol
4542012,Instalación Deportiva Municipal Básica Calanda,,,Pista de Chito,Pistas de chito ,"Metro: EsperanzaBus: 73 , 120 , 122",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7132f9841a61110VgnVCM1000000b205a0aRCRD,calanda,30,MADRID,MADRID,28043,CANILLAS,HORTALEZA,445615,4479285,40.46246051111333,-3.6414728951814523,InstalacionesDeportivasBasicas
5940802,Instalación Deportiva Municipal Básica Caleruega,,, Pista de baloncesto,Pista de baloncesto ,"Metro: Pinar de ChamartínBus: 29 , 125 , 129 , 150.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=be549256c6bed210VgnVCM1000000b205a0aRCRD,caleruega,52,MADRID,MADRID,28033,COSTILLARES,CIUDAD LINEAL,443187,4481578,40.48107021761235,-3.6715945896476194,CamposEstadiosFutbol
4545202,Instalación Deportiva Municipal Básica Camino Viejo de Leganés,,, Pista polideportiva,Pista polideportiva,"Metro: AbrantesBus: 47 , 108 , 118",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c8cea3c8dd71110VgnVCM1000000b205a0aRCRD,camino viejo de leganes,0,MADRID,MADRID,28025,PUERTA BONITA,CARABANCHEL,437922,4470323,40.38117601531834,-3.731343103155248,InstalacionesDeportivasBasicas
4663799,Instalación Deportiva Municipal Básica Campo Aragón,,, Pista de fútbolVestuario,Pista de fútbolVestuario ,"Metro: Miguel HernándezBus: 54 , 58 , 103 , 142 , 143 , 144",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cba58203c8485110VgnVCM1000000b205a0aRCRD,rafael alberti,2,MADRID,MADRID,28038,PALOMERAS SURESTE,PUENTE DE VALLECAS,446016,4471719,40.39244393012934,-3.6373799409076795,CamposEstadiosFutbol
4660583,Instalación Deportiva Municipal Básica Campo Fútbol Puerta Bonita,,, Pista de Fútbol,Pista de fútbol ,"Metro: OportoBus: 34 , 35 , 81 , 55 , 108 , 118.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=be23d10fd4f65110VgnVCM1000000b205a0aRCRD,general ricardos,166,MADRID,MADRID,28025,VISTA ALEGRE,CARABANCHEL,437797,4471076,40.3879590752267,-3.7328892106296774,CamposEstadiosFutbol
4629951,Instalación Deportiva Municipal Básica Campo de Fútbol Rodríguez Sahagún,,,Pista de fútbol (césped artificial),Pista de fútbol ,"Bus: 49 , 128",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fc3fdfd39c794110VgnVCM1000000b205a0aRCRD,capitan blanco argibay,0,MADRID,MADRID,28029,VALDEACEDERAS,TETUAN,439791,4480281,40.469137606839034,-3.7115353164247873,CamposEstadiosFutbol
4542543,Instalación Deportiva Municipal Básica Campo de Fútbol San Martín de Porres,,, Pista de fútbol,Pista de fútbol ,"Bus: 17, 25",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=417aa1c3a9e61110VgnVCM1000000b205a0aRCRD,ermita del santo,0,MADRID,MADRID,28019,SAN ISIDRO,CARABANCHEL,437813,4472356,40.39949108577098,-3.732825709268183,CamposEstadiosFutbol
4664929,Instalación Deportiva Municipal Básica Campo de Fútbol Tierra,,, Pista de fútbol,Pista de fútbol ,"Metro: ArtillerosBus: 30 , 32 , 71",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a4ba3fa5ace85110VgnVCM1000000b205a0aRCRD,doctor garcia tapia,113,MADRID,MADRID,28030,MARROQUINA,MORATALAZ,445569,4473842,40.41154005341027,-3.6428284510152453,CamposEstadiosFutbol
11386717,Instalación Deportiva Municipal Básica Campo de fútbol Orcasitas,,," Pista de fútbol, césped artificial. Vestuarios",Pista de fútbol ,"Bus: 6 , 60 , 131. Renfe: Orcasitas.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=94d96bdaa0149710VgnVCM1000001d4a900aRCRD,rafaela ybarra,119,MADRID,MADRID,28041,ORCASITAS,USERA,439542,4468758,40.36720552010195,-3.71208812822708,CamposEstadiosFutbol
4549935,Instalación Deportiva Municipal Básica Canal de Panamá,,, Pista de fútbol sala,Pista de fútbol ,"Metro: Barrio de la ConcepciónBus: 11 , 21 , 48 , 53 , 122 , 146.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98bb6f91462a1110VgnVCM1000000b205a0aRCRD,canal de panama,0,MADRID,MADRID,28027,SAN PASCUAL,CIUDAD LINEAL,444814,4477116,40.44098424268766,-3.6520112027455554,CamposEstadiosFutbol
4542086,Instalación Deportiva Municipal Básica Canillas - Club Deportivo Canillas,,, Pista de fútbol (césped artificial con  marcajes de fútbol ) Pista de fútbol  (césped artificial),"Pista de fútbol ,Pista de fútbol ","Metro: Pinar del ReyBus: 9 , 72 , 87",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=250cfb7f34a61110VgnVCM1000000b205a0aRCRD,agustin de iturbide,1,MADRID,MADRID,28043,PINAR DEL REY,HORTALEZA,445010,4479966,40.46854356477104,-3.6486680716819206,CamposEstadiosFutbol
4557688,Instalación Deportiva Municipal Básica Carlos II,,, Pista de baloncesto Pista de fútbol sala,"Pista de baloncesto ,Pista de fútbol ","Bus: 38 , 48 , 140",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=225c77f0d8ae1110VgnVCM1000000b205a0aRCRD,carlos ii,4,MADRID,MADRID,28022,ROSAS,SAN BLAS-CANILLEJAS,448568,4475611,40.42766744656451,-3.6076270875712217,CamposEstadiosFutbol
