ID,CALLE,DISTRITO,CODIGOPOSTAL,COORDENADA-X,COORDENADA-Y
439158.64-4473444.62,"RONDA SEGOVIA, 45",CENTRO,28005.0,439158.64,4473444.62
439158.6-4471011.33,"CALLE DE ANTONIO DE LEYVA, 84",CARABANCHEL,28019.0,439158.6,4471011.33
439158.88-4481522.79,"AVENIDA CARDENAL HERRERA ORIA, 237",FUENCARRAL-EL PARDO,28929.0,439158.88,4481522.79
439158.99-4479561.4,"CALLE ARTAJONA, 16",MONCLOA-ARAVACA,28035.0,439158.99,4479561.4
439159.5-4477729.5,"JUAN XXIII, Pº Nº14 DESPUES DE C/ VICENTE ALEIXANDRE RAMIRO DE MAEZTU",CHAMBERI,28040.0,439159.5,4477729.5
439161.14-4471261.63,"CALLE DE ANTOÑITA JIMENEZ, 6",CARABANCHEL,28019.0,439161.14,4471261.63
439161.6-4479562.25,"CALLE ARTAJONA, 16",MONCLOA-ARAVACA,28035.0,439161.6,4479562.25
439161.7-4479610.39,"CALLE ARTAJONA, 22",MONCLOA-ARAVACA,28035.0,439161.7,4479610.39
439162.0-4479206.0,"FRANCOS RODRIGUEZ, CALLE Nº0 FTE COLEG. LA PALOMA BRAVO MURILLO",MONCLOA-ARAVACA,28040.0,439162.0,4479206.0
439162.12-4478358.29,"CALLE TREMP, 42",MONCLOA-ARAVACA,28040.0,439162.12,4478358.29
439162.56-4472168.98,"AVENIDA DE LA EMPERATRIZ ISABEL, 2",CARABANCHEL,28019.0,439162.56,4472168.98
439162.61-4477233.79,"AVENIDA VALLE, 34",CHAMBERI,28003.0,439162.61,4477233.79
439163.0-4479237.0,"FRANCOS RODRIGUEZ, CALLE Nº0 JTO COLG. LA PALOMA ANTONIO MACHADO",MONCLOA-ARAVACA,28040.0,439163.0,4479237.0
439163.37-4473221.21,"PASEO IMPERIAL, 33",ARGANZUELA,28005.0,439163.37,4473221.21
439164.64-4471326.54,"CALLE DE ANTONIO GONZALEZ PORRAS, 3",CARABANCHEL,28019.0,439164.64,4471326.54
439164.87-4475206.48,"PASEO PINTOR ROSALES, 1",MONCLOA-ARAVACA,28008.0,439164.87,4475206.48
439165.15-4466400.42,"PASEO DE LOS FERROVIARIOS, 43",VILLAVERDE,28021.0,439165.15,4466400.42
439165.33-4479662.43,"CALLE ARTAJONA, 28",MONCLOA-ARAVACA,28035.0,439165.33,4479662.43
439165.34-4468825.45,"CALLE DE SEGURA, 3",USERA,28041.0,439165.34,4468825.45
439165.64-4466912.71,"CALLE DE LOS AFLUENTES, 19",VILLAVERDE,28021.0,439165.64,4466912.71
439165.74-4479673.15,"CALLE ARTAJONA, 47",MONCLOA-ARAVACA,28035.0,439165.74,4479673.15
439166.37-4468826.44,"CALLE DE SEGURA, 3",USERA,28041.0,439166.37,4468826.44
439168.45-4466408.83,"PASEO DE LOS FERROVIARIOS, 43",VILLAVERDE,28021.0,439168.45,4466408.83
439169.0-4481717.0,"CARDENAL HERRERA ORIA, AV. Nº242 (1ª MAR) ESQ.COLEGIO LA SABLE CTRA DEL PARDO",FUENCARRAL-EL PARDO,28035.0,439169.0,4481717.0
439172.9063-4479917.5,"SINESIO DELGADO, CALLE Nº0 ESQ C/ ANTONIO MACHADO ANTONIO MACHADO",MONCLOA-ARAVACA,28035.0,439172.9063,4479917.5
439172.9-4469329.13,"CALLE DE GAINZA, 7",USERA,28041.0,439172.9,4469329.13
439173.82-4471034.73,"Calle  Antonio Leyva, 77 Frente al Instituto Carderón de la Barca",CARABANCHEL,28019.0,439173.82,4471034.73
439173.93-4469330.12,"CALLE DE GAINZA, 7",USERA,28041.0,439173.93,4469330.12
439174.25-4473139.75,"PASEO IMPERIAL, 22",ARGANZUELA,28005.0,439174.25,4473139.75
439174.66-4475630.47,"CALLE BUEN SUCESO, 7",MONCLOA-ARAVACA,28008.0,439174.66,4475630.47
439175.04-4477714.02,"PASEO JUAN XXIII, 11",MONCLOA-ARAVACA,28040.0,439175.04,4477714.02
439175.05-4468693.05,"CALLE DE ORDICIA, 32",USERA,28041.0,439175.05,4468693.05
439175.32-4465232.0,"CALLE DE BERZOSA DE LOZOYA, 1",VILLAVERDE,28021.0,439175.32,4465232.0
439177.0-4467222.0,"PLATA Y CASTAÑAR (DE), Pº Nº0 FTE POLIDEPORTIVO PRINC.J.AUSTRIA",VILLAVERDE,28021.0,439177.0,4467222.0
439177.49-4472534.11,"CALLE DE ALEJANDRO DUMAS, 6",ARGANZUELA,28005.0,439177.49,4472534.11
439178.01-4480516.21,"CALLE CHANTADA, 47",FUENCARRAL-EL PARDO,28035.0,439178.01,4480516.21
439178.33-4472973.21,"PASEO IMPERIAL, 26",ARGANZUELA,28005.0,439178.33,4472973.21
439178.74-4468750.3,"CALLE DE BEASAIN, 33",USERA,28041.0,439178.74,4468750.3
439179.16-4477982.42,"CALLE RECTOR ROYO-VILLANOVA, 1",MONCLOA-ARAVACA,28040.0,439179.16,4477982.42
439181.75-4479476.12,"CALLE OCHAGAVIA, 26",MONCLOA-ARAVACA,28039.0,439181.75,4479476.12
439182.22-4466756.72,"PASEO PLATA Y CASTAÑAR, 8",VILLAVERDE,28021.0,439182.22,4466756.72
439182.6-4476598.38,"CALLE JOAQUIN MARIA LOPEZ, 61",CHAMBERI,28015.0,439182.6,4476598.38
439183.15-4479503.13,"CALLE OCHAGAVIA, 34",MONCLOA-ARAVACA,28035.0,439183.15,4479503.13
439183.43-4473361.91,"RONDA DE SEGOVIA, 16",ARGANZUELA,28005.0,439183.43,4473361.91
439184.68-4481282.35,"CALLE FERMIN CABALLERO, 82",FUENCARRAL-EL PARDO,28035.0,439184.68,4481282.35
439185.35-4471933.46,"CALLE DE JACINTO VERDAGUER, 18",CARABANCHEL,28019.0,439185.35,4471933.46
439186.2-4479674.1,"CALLE ARTAJONA, 28",MONCLOA-ARAVACA,28035.0,439186.2,4479674.1
439186.37-4471934.45,"CALLE DE JACINTO VERDAGUER, 18",CARABANCHEL,28019.0,439186.37,4471934.45
439188.01-4468815.39,"CALLE DE SEGURA, 3",USERA,28041.0,439188.01,4468815.39
439188.3-4479971.06,"CALLE VALDEVARNES, 1",MONCLOA-ARAVACA,28035.0,439188.3,4479971.06
439189.96-4482048.66,"CALLE CERRO MINGUETE, 10",FUENCARRAL-EL PARDO,28035.0,439189.96,4482048.66
439191.3-4471190.89,"CALLE DE ALEJANDRO SANCHEZ, 104",CARABANCHEL,28019.0,439191.3,4471190.89
439192.32-4471191.88,"CALLE DE ALEJANDRO SANCHEZ, 115",CARABANCHEL,28019.0,439192.32,4471191.88
439192.62-4471113.51,"CALLE DE ANTONIO DE LEYVA, 73",CARABANCHEL,28019.0,439192.62,4471113.51
439193.65-4471114.5,"CALLE DE ANTONIO LEYVA, 73",CARABANCHEL,28019.0,439193.65,4471114.5
439193.94-4466179.06,"CALLE DE NUÑO GOMEZ, 9",VILLAVERDE,28021.0,439193.94,4466179.06
439194.11-4479430.08,"CALLE OCHAGAVIA, 4",MONCLOA-ARAVACA,28039.0,439194.11,4479430.08
439194.14-4477416.91,"CALLE GRANJA, 1",CHAMBERI,28003.0,439194.14,4477416.91
439195.42-4479575.33,"CALLE OCHAGAVIA, 44",MONCLOA-ARAVACA,28035.0,439195.42,4479575.33
439196.92-4470334.1,"CALLE DEL CERRO BLANCO, 16",USERA,28026.0,439196.92,4470334.1
439197.64-4469417.52,"CALLE DE TOLOSA, 10",USERA,28041.0,439197.64,4469417.52
439197.77-4478085.36,"CALLE RECTOR ROYO-VILLANOVA, 8",MONCLOA-ARAVACA,28040.0,439197.77,4478085.36
439197.94-4470335.09,"CALLE DEL CERRO BLANCO, 16",USERA,28026.0,439197.94,4470335.09
439198.31-4472893.9,"PASEO DE LOS PONTONES, 51",ARGANZUELA,28005.0,439198.31,4472893.9
439199.21-4466851.49,"CALLE DE LAS ISLAS, 38",VILLAVERDE,28021.0,439199.21,4466851.49
439200.6-4470233.61,"CALLE DEL CERRO BLANCO, 23",USERA,28026.0,439200.6,4470233.61
439201.03-4470223.06,"CALLE DEL CERRO BLANCO, 23",USERA,28026.0,439201.03,4470223.06
439201.63-4470234.71,"CALLE DEL CERRO BLANCO, 23",USERA,28026.0,439201.63,4470234.71
439202.55-4476008.35,"CALLE HILARION ESLAVA, 4",CHAMBERI,28015.0,439202.55,4476008.35
439202.68-4470846.9,"CALLE DE LA MARQUESA DE SILVELA, 2",USERA,28026.0,439202.68,4470846.9
439203.0625-4473747.0,"SEGOVIA, RONDA Nº0 ESQ Pº IMPERIAL-FRENTE Nº 31 CTA PUERTA TOLEDO",ARGANZUELA,28005.0,439203.0625,4473747.0
439203.71-4470847.89,"CALLE DE LA MARQUESA DE SILVELA, 2",USERA,28026.0,439203.71,4470847.89
439205.67-4473333.88,"Calle  Ronda de Segovia, 20 ",ARGANZUELA,28005.0,439205.67,4473333.88
439206.0-4479567.0,"ALCALDE MARTIN ALZAGA, CALLE Nº DESP C/ ARTAJONA C/ ANTONIO MACHADO",MONCLOA-ARAVACA,28035.0,439206.0,4479567.0
439207.13-4475795.85,"CALLE MARQUES DE URQUIJO, 2",MONCLOA-ARAVACA,28008.0,439207.13,4475795.85
439207.32-4475237.76,"CALLE FERRAZ, 30",MONCLOA-ARAVACA,28008.0,439207.32,4475237.76
439207.75-4471985.12,"PARTICULAR DEL GENERAL RICARDOS, 13",CARABANCHEL,28019.0,439207.75,4471985.12
439208.92-4471951.81,"PARTICULAR DEL GENERAL RICARDOS, 12",CARABANCHEL,28019.0,439208.92,4471951.81
439208.94-4466511.63,"CALLE DEL GRAFITO, 10",VILLAVERDE,28021.0,439208.94,4466511.63
439209.03-4471169.44,"CALLE DE ANTONIO DE LEYVA, 69",CARABANCHEL,28019.0,439209.03,4471169.44
439209.37-4479690.95,"CALLE SAN RESTITUTO, 74",MONCLOA-ARAVACA,28035.0,439209.37,4479690.95
439209.93-4466193.48,"CALLE DEL GRAFITO, 49",VILLAVERDE,28021.0,439209.93,4466193.48
439209.95-4471952.8,"PARTICULAR DEL GENERAL RICARDOS, 12",CARABANCHEL,28019.0,439209.95,4471952.8
439210.03-4475536.01,"CALLE QUINTANA, 10",MONCLOA-ARAVACA,28008.0,439210.03,4475536.01
439210.93-4471812.7,"CALLE DE LA VERDAD, 12",CARABANCHEL,28019.0,439210.93,4471812.7
439211.96-4471813.69,"CALLE DE LA VERDAD, 12",CARABANCHEL,28019.0,439211.96,4471813.69
439212.03-4475798.68,"Calle  Marqués de Urquijo, 2 ",MONCLOA-ARAVACA,28008.0,439212.03,4475798.68
439212.92-4469427.38,"CALLE DE TOLOSA, 12",USERA,28041.0,439212.92,4469427.38
439214.4-4470815.28,"CALLE DE SAN FILIBERTO, 2",USERA,28026.0,439214.4,4470815.28
439215.02-4476232.98,"CALLE HILARION ESLAVA, 26",CHAMBERI,28015.0,439215.02,4476232.98
439215.11-4478661.9,"CALLE PIRINEOS, 21",MONCLOA-ARAVACA,28040.0,439215.11,4478661.9
439215.41-4479721.46,"CALLE SAN RESTITUTO, 47",MONCLOA-ARAVACA,28035.0,439215.41,4479721.46
439216.59-4469928.18,"Calle  Avena, 4 ",USERA,28026.0,439216.59,4469928.18
439217.88-4466135.8,"PASEO DE ALBERTO PALACIOS, 67",VILLAVERDE,28021.0,439217.88,4466135.8
439217.9-4478411.01,"CALLE TREMP, 9",MONCLOA-ARAVACA,28040.0,439217.9,4478411.01
439218.0-4471060.0,"ANTONIO LEYVA, CALLE Nº0 ESQ PZA ELIPTICA PZA ELIPTICA",CARABANCHEL,28019.0,439218.0,4471060.0
439218.05-4466912.73,"CALLE DE LOS AFLUENTES, 15",VILLAVERDE,28021.0,439218.05,4466912.73
439218.18-4466551.73,"PASEO DE LOS FERROVIARIOS, 2",VILLAVERDE,28021.0,439218.18,4466551.73
439219.11-4479389.81,"CALLE ALCALDE MARTIN DE ALZAGA, 2",MONCLOA-ARAVACA,28039.0,439219.11,4479389.81
439220.08-4470720.77,"CALLE DE SAN MAGIN, 2",USERA,28026.0,439220.08,4470720.77
439220.15-4466269.65,"CALLE DEL GRAFITO, 39",VILLAVERDE,28021.0,439220.15,4466269.65
439220.85-4480363.57,"CALLE BUITRAGO DEL LOZOYA, 12",FUENCARRAL-EL PARDO,28035.0,439220.85,4480363.57
439221.37-4467260.7,"CALLE DE LAS ISLAS, 8",VILLAVERDE,28021.0,439221.37,4467260.7
439221.37-4472922.62,"Plaza  Francisco Morano, 3 En la rotonda entre las salidas de Paseo Imperial y Paseo de los Pontones",ARGANZUELA,28005.0,439221.37,4472922.62
439221.61-4466912.48,"CALLE DE LOS AFLUENTES, 15",VILLAVERDE,28021.0,439221.61,4466912.48
439221.76-4470183.26,"CALLE DEL CERRO BLANCO, 27",USERA,28026.0,439221.76,4470183.26
439222.78-4470184.25,"CALLE DEL CERRO BLANCO, 27",USERA,28026.0,439222.78,4470184.25
439222.79-4471893.42,"CALLE DE LA VERDAD, 1",CARABANCHEL,28019.0,439222.79,4471893.42
439223.37-4471210.5,"CALLE DE ANTONIO DE LEYVA, 67",CARABANCHEL,28019.0,439223.37,4471210.5
439223.82-4471894.41,"CALLE DE LA VERDAD, 1",CARABANCHEL,28019.0,439223.82,4471894.41
439224.02-4466296.82,"CALLE DEL GRAFITO, 35",VILLAVERDE,28021.0,439224.02,4466296.82
439224.16-4470962.51,"CALLE DEL ARLANZA, 4",CARABANCHEL,28019.0,439224.16,4470962.51
439224.48-4472991.93,"PASEO IMPERIAL, 26",ARGANZUELA,28005.0,439224.48,4472991.93
439225.19-4470963.5,"CALLE DEL ARLANZA, 4",CARABANCHEL,28019.0,439225.19,4470963.5
439225.34-4474828.32,"CALLE ARRIAZA, 13",MONCLOA-ARAVACA,28008.0,439225.34,4474828.32
439225.56-4474828.21,"CALLE ARRIAZA, 13",MONCLOA-ARAVACA,28008.0,439225.56,4474828.21
439225.75-4471892.06,"CALLE DE LA VERDAD, 1",CARABANCHEL,28019.0,439225.75,4471892.06
439227.72-4468937.84,"CALLE DE REGIL, 2",USERA,28041.0,439227.72,4468937.84
439227.99-4470355.72,"CALLE DEL CERRO BLANCO, 11",USERA,28026.0,439227.99,4470355.72
439228.25-4480228.38,"CALLE VALLE DE MENA, 14",FUENCARRAL-EL PARDO,28035.0,439228.25,4480228.38
439228.75-4468938.83,"CALLE DE REGIL, 2",USERA,28041.0,439228.75,4468938.83
439229.0-4480985.0,"BAÑEZA (LA), CALLE Nº0 FTE Nº 43  C/ ISLA MALAITA",FUENCARRAL-EL PARDO,28035.0,439229.0,4480985.0
439229.76-4466149.51,"Paseo  Alberto Palacios, 76 ",VILLAVERDE,28021.0,439229.76,4466149.51
439229.9-4471325.3,"Calle  Antonio Leyva, 72 frente",CARABANCHEL,28019.0,439229.9,4471325.3
439230.39-4476477.07,"CALLE HILARION ESLAVA, 42",CHAMBERI,28015.0,439230.39,4476477.07
439231.6563-4476291.5,"MELENDEZ VALDES, CALLE Nº0 ESQ ARCIPRESTE DE HITA (3ª MQ) C/ PRINCESA",MONCLOA-ARAVACA,28015.0,439231.6563,4476291.5
439232.7-4470088.15,"CALLE DEL PARQUE DE LA PALOMA, 44",USERA,28026.0,439232.7,4470088.15
439233.04-4473210.54,"CALLE DE GIL IMON, 8",ARGANZUELA,28005.0,439233.04,4473210.54
439233.0-4480749.0,"CHANTADA, CALLE Nº0 DESP  C/ CANDIDO MATEOS C/ CESAR MANRIQUE",FUENCARRAL-EL PARDO,28035.0,439233.0,4480749.0
439233.19-4465045.49,"CALLE DE VALLE DE TOBALINA, 14",VILLAVERDE,28021.0,439233.19,4465045.49
439233.73-4470089.14,"CALLE DEL PARQUE DE LA PALOMA, 44",USERA,28026.0,439233.73,4470089.14
439234.33-4465092.1,"CALLE DE VALLE DE TOBALINA, 16",VILLAVERDE,28021.0,439234.33,4465092.1
439234.79-4471950.49,"CALLE DE JACINTO VERDAGUER, 14",CARABANCHEL,28019.0,439234.79,4471950.49
439234.87-4479714.78,"CALLE SAN RESTITUTO, 74",MONCLOA-ARAVACA,28035.0,439234.87,4479714.78
439235.33-4466141.21,"PASEO DE ALBERTO PALACIOS, 76",VILLAVERDE,28021.0,439235.33,4466141.21
439235.82-4471951.48,"CALLE DE JACINTO VERDAGUER, 14",CARABANCHEL,28019.0,439235.82,4471951.48
439236.03-4470079.69,"CALLE DEL PARQUE DE LA PALOMA, 44",USERA,28026.0,439236.03,4470079.69
439236.125-4477823.5,"JUAN XXIII, Pº Nº20 ESQ. AV. MONCLOA C/ RAMIRO MAEZTU",MONCLOA-ARAVACA,28040.0,439236.125,4477823.5
439237.3-4465207.08,"CALLE DE VALLE DE TOBALINA, 20",VILLAVERDE,28021.0,439237.3,4465207.08
439238.12-4464993.17,"CALLE DE VALLE DE TOBALINA, 12",VILLAVERDE,28093.0,439238.12,4464993.17
439238.5-4466627.61,"CALLE DEL SULFATO, 22",VILLAVERDE,28021.0,439238.5,4466627.61
439238.97-4470673.77,"CALLE DE SAN MAGIN, 3",USERA,28026.0,439238.97,4470673.77
439239.76-4470645.35,"CALLE DE SAN MAGIN, 10",USERA,28026.0,439239.76,4470645.35
439239.81-4468994.8,"CALLE DE GUETARIA, 82",USERA,28041.0,439239.81,4468994.8
439239.86-4476218.44,"Calle  Fernando el Católico, 73 ",CHAMBERI,28015.0,439239.86,4476218.44
439240.42-4470370.27,"CALLE DEL CERRO BLANCO, 9",USERA,28026.0,439240.42,4470370.27
439240.55-4469201.15,"CALLE DE GUETARIA, 70",USERA,28041.0,439240.55,4469201.15
439240.84-4468995.79,"CALLE DE GUETARIA, 82",USERA,28041.0,439240.84,4468995.79
439241.44-4470371.26,"CALLE DEL CERRO BLANCO, 9",USERA,28026.0,439241.44,4470371.26
439241.54-4469816.34,"CALLE DE LA AVENA, 7",USERA,28026.0,439241.54,4469816.34
439241.58-4469202.14,"CALLE DE GUETARIA, 70",USERA,28041.0,439241.58,4469202.14
439241.62-4469207.58,"CALLE DE GUETARIA, 70",USERA,28041.0,439241.62,4469207.58
439242.15-4470511.23,"CALLE DE RICARDO BELTRAN Y ROZPIDE, 1",USERA,28026.0,439242.15,4470511.23
439242.19-4469340.45,"CALLE DE CESTONA, 2",USERA,28041.0,439242.19,4469340.45
439242.51-4469904.8,"CALLE DE LA AVENA, 5",USERA,28026.0,439242.51,4469904.8
439242.56-4469817.33,"CALLE DE LA AVENA, 7",USERA,28026.0,439242.56,4469817.33
439242.86-4476759.87,"CALLE CEA BERMUDEZ, 70",CHAMBERI,28003.0,439242.86,4476759.87
439242.89-4469773.7,"CALLE DE LA AVENA, 9",USERA,28026.0,439242.89,4469773.7
439243.18-4470512.22,"CALLE DE RICARDO BELTRAN Y ROZPIDE, 1",USERA,28026.0,439243.18,4470512.22
439243.21-4469341.44,"CALLE DE CESTONA, 2",USERA,28041.0,439243.21,4469341.44
439243.27-4469904.57,"CALLE DE LA AVENA, 5",USERA,28026.0,439243.27,4469904.57
439243.43-4482462.58,"CALLE MIRADOR DE LA REINA, 56",FUENCARRAL-EL PARDO,28929.0,439243.43,4482462.58
439243.4-4471294.48,"CALLE DE ANTONIO DE LEYVA, 59",CARABANCHEL,28019.0,439243.4,4471294.48
439243.88-4469318.79,"CALLE DE GAINZA, 1",USERA,28041.0,439243.88,4469318.79
439243.92-4469774.69,"CALLE DE LA AVENA, 9",USERA,28026.0,439243.92,4469774.69
439243.97-4468732.46,"CALLE DE GUETARIA, 71",USERA,28041.0,439243.97,4468732.46
439244.21-4469705.64,"CALLE DE LA AVENA, 24",USERA,28026.0,439244.21,4469705.64
439244.33-4469783.57,"CALLE DE LA AVENA, 9",USERA,28026.0,439244.33,4469783.57
439244.3-4469905.57,"CALLE DE LA AVENA, 5",USERA,28026.0,439244.3,4469905.57
439245.06-4476731.29,"CALLE HILARION ESLAVA, 64",CHAMBERI,28015.0,439245.06,4476731.29
439245.23-4469706.64,"CALLE DE LA AVENA, 24",USERA,28026.0,439245.23,4469706.64
439245.89-4465986.71,"CALLE DE DOMINGO PARRAGA, 60",VILLAVERDE,28021.0,439245.89,4465986.71
439246.21-4466436.28,"CALLE DEL GRAFITO, 13",VILLAVERDE,28021.0,439246.21,4466436.28
439247.06-4476073.6,"CALLE MELENDEZ VALDES, 64",CHAMBERI,28015.0,439247.06,4476073.6
439247.23-4465637.04,"CALLE DE VALLE DE TOBALINA, 38",VILLAVERDE,28021.0,439247.23,4465637.04
439247.57-4478752.23,"CALLE PIRINEOS, 7",MONCLOA-ARAVACA,28040.0,439247.57,4478752.23
439250.09-4474759.72,"Calle  Arriaza,  Frente al número 10. Intersección con Calle Ilustración",MONCLOA-ARAVACA,28008.0,439250.09,4474759.72
439252.7-4476959.97,"CALLE DOMENICO SCARLATTI, 7",CHAMBERI,28003.0,439252.7,4476959.97
439252.81-4470757.91,"CALLE DE MARCELO USERA, 170",USERA,28026.0,439252.81,4470757.91
439253.33-4468629.03,"CALLE DE GUETARIA, 87",USERA,28041.0,439253.33,4468629.03
439253.3-4468975.92,"Calle  Guetaria, 47 Intersección con Calle Villabona",USERA,28041.0,439253.3,4468975.92
439253.54-4469169.3,"CALLE DE GUETARIA, 39",USERA,28041.0,439253.54,4469169.3
439253.84-4470758.9,"CALLE DE MARCELO USERA, 170",USERA,28026.0,439253.84,4470758.9
439254.03-4479399.58,"CALLE ALCALDE MARTIN DE ALZAGA, 19",MONCLOA-ARAVACA,28039.0,439254.03,4479399.58
439254.56-4469170.29,"CALLE DE GUETARIA, 39",USERA,28041.0,439254.56,4469170.29
439254.74-4469255.1,"CALLE DE LESACA, 1",USERA,28041.0,439254.74,4469255.1
439255.62-4466150.48,"PASEO DE ALBERTO PALACIOS, 72",VILLAVERDE,28021.0,439255.62,4466150.48
439255.91-4469074.92,"CALLE DE DEVA, 1",USERA,28041.0,439255.91,4469074.92
439256.94-4469075.91,"CALLE DE DEVA, 1",USERA,28041.0,439256.94,4469075.91
439257.17-4469072.03,"CALLE DE DEVA, 1",USERA,28041.0,439257.17,4469072.03
439258.14-4466062.88,"CALLE DE SAN AURELIANO, 4",VILLAVERDE,28021.0,439258.14,4466062.88
439258.23-4471354.08,"CALLE DE ANTONIO DE LEYVA, 53",CARABANCHEL,28019.0,439258.23,4471354.08
439258.59-4479732.62,"CALLE SAN RESTITUTO, 49",MONCLOA-ARAVACA,28035.0,439258.59,4479732.62
439259.25-4471355.08,"CALLE DE ANTONIO DE LEYVA, 51",CARABANCHEL,28019.0,439259.25,4471355.08
439259.62-4468933.18,"Calle  Guetaria , 49 esquina calle Villabona",USERA,28041.0,439259.62,4468933.18
439260.01-4478456.98,"CALLE TREMP, 30",MONCLOA-ARAVACA,28040.0,439260.01,4478456.98
439261.11-4470892.05,"PASEO DE SANTA MARIA DE LA CABEZA, 177",USERA,28026.0,439261.11,4470892.05
439261.23-4478325.0,"CALLE ARQUITECTO SANCHEZ ARCAS, 3",MONCLOA-ARAVACA,28040.0,439261.23,4478325.0
439262.4-4470589.66,"CALLE DE SAN MAGIN, 9",USERA,28026.0,439262.4,4470589.66
439262.7-4471810.2,"Calle  Antonio de Leyva , 18 frente",CARABANCHEL,28019.0,439262.7,4471810.2
439263.0-4473492.0,"IMPERIAL, Pº Nº27 DESP C/ GIL IMON RDA SEGOVIA",ARGANZUELA,28005.0,439263.0,4473492.0
439263.46-4481966.67,"AVENIDA VENTISQUERO DE LA CONDESA, 9",FUENCARRAL-EL PARDO,28929.0,439263.46,4481966.67
439264.75-4470890.8,"PASEO DE SANTA MARIA DE LA CABEZA, 177",USERA,28026.0,439264.75,4470890.8
439264.81-4471422.52,"CALLE DE ANTONIO DE LEYVA, 58",CARABANCHEL,28019.0,439264.81,4471422.52
439265.78-4470891.79,"PASEO DE SANTA MARIA DE LA CABEZA, 177",USERA,28026.0,439265.78,4470891.79
439266.11-4480461.45,"Calle  Buitrago de Lozoya, 22 ",FUENCARRAL-EL PARDO,28035.0,439266.11,4480461.45
439267.5-4471199.27,"CALLE DEL GUADALETE, 13",CARABANCHEL,28019.0,439267.5,4471199.27
439268.39-4466259.27,"CALLE DEL TALCO, 79",VILLAVERDE,28021.0,439268.39,4466259.27
439268.53-4471200.26,"CALLE DEL GUADALETE, 13",CARABANCHEL,28019.0,439268.53,4471200.26
439270.12-4472812.28,"PASEO IMPERIAL, 57",ARGANZUELA,28005.0,439270.12,4472812.28
439270.21-4481531.53,"Calle  Úbeda, 6 ",FUENCARRAL-EL PARDO,28929.0,439270.21,4481531.53
439271.09-4472083.29,"GLORIETA DEL MARQUES DE VADILLO, 3",CARABANCHEL,28019.0,439271.09,4472083.29
439271.23-4472078.96,"GLORIETA DEL MARQUES DE VADILLO, 3",CARABANCHEL,28019.0,439271.23,4472078.96
439271.81-4464820.62,"CALLE DE VALLE DE TOBALINA, 2",VILLAVERDE,28093.0,439271.81,4464820.62
439272.0-4474070.0,"SEGOVIA, RONDA Nº1 ESQ C/ SEGOVIA A 50MTS C/ SEGOVIA",CENTRO,28013.0,439272.0,4474070.0
439272.25-4472079.95,"GLORIETA DEL MARQUES DE VADILLO, 3",CARABANCHEL,28019.0,439272.25,4472079.95
439272.37-4471423.57,"CALLE DE ANTONIO DE LEYVA, 43",CARABANCHEL,28019.0,439272.37,4471423.57
439273.14-4466341.82,"CALLE DE JOSE DEL PINO JIMENEZ, 23",VILLAVERDE,28021.0,439273.14,4466341.82
439273.19-4470014.01,"CALLE DEL PARQUE DE LA PALOMA, 7",USERA,28026.0,439273.19,4470014.01
439273.37-4471180.24,"CALLE DEL GUADALETE, 13",CARABANCHEL,28019.0,439273.37,4471180.24
439273.51-4482123.68,"AVENIDA VENTISQUERO DE LA CONDESA, 18",FUENCARRAL-EL PARDO,28035.0,439273.51,4482123.68
439275.37-4471762.34,"CALLE DE ANTONIO DE LEYVA, 21",CARABANCHEL,28019.0,439275.37,4471762.34
439275.63-4471710.61,"CALLE DE ANTONIO DE LEYVA, 36",CARABANCHEL,28019.0,439275.63,4471710.61
439276.03-4476884.27,"PASEO SAN FRANCISCO DE SALES, 13",CHAMBERI,28003.0,439276.03,4476884.27
439280.47-4468866.7,"CALLE DE ALZOLA, 9",USERA,28041.0,439280.47,4468866.7
439281.49-4468867.69,"CALLE DE ALZOLA, 9",USERA,28041.0,439281.49,4468867.69
439284.08-4472031.35,"CALLE DE ANTONIO DE LEYVA, 4",CARABANCHEL,28019.0,439284.08,4472031.35
439284.14-4475821.81,"CALLE GAZTAMBIDE, 1",CHAMBERI,28015.0,439284.14,4475821.81
439285.11-4472032.34,"CALLE DE ANTONIO DE LEYVA, 4",CARABANCHEL,28019.0,439285.11,4472032.34
439285.36-4482686.81,"AVENIDA VENTISQUERO DE LA CONDESA, 32",FUENCARRAL-EL PARDO,28929.0,439285.36,4482686.81
439286.0-4466318.0,"ALBERTO PALACIOS, Pº Nº73 ANTES C/ DOROTEO LABORDA PZA AGATA",VILLAVERDE,28021.0,439286.0,4466318.0
439286.6-4478722.22,"CALLE FRANCISCO DE DIEGO, 43",MONCLOA-ARAVACA,28040.0,439286.6,4478722.22
439287.54-4466432.51,"CALLE DEL TALCO, 40",VILLAVERDE,28021.0,439287.54,4466432.51
439288.5313-4478072.0,"RAMIRO DE MAEZTU, CALLE Nº0 FTE COLEG. RONCALE AV COMPLUTENSE",MONCLOA-ARAVACA,28040.0,439288.5313,4478072.0
439289.25-4471841.26,"CALLE DE ANTONIO DE LEYVA, 19",CARABANCHEL,28019.0,439289.25,4471841.26
439289.43-4482330.05,"AVENIDA VENTISQUERO DE LA CONDESA, 26",FUENCARRAL-EL PARDO,28929.0,439289.43,4482330.05
439290.27-4471842.25,"CALLE DE ANTONIO DE LEYVA, 19",CARABANCHEL,28019.0,439290.27,4471842.25
