,ID,TIPO,UBICACION,HORARIO
5783,ENVASES-441058.49-4480253.05,ENVASES,441058.49-4480253.05,24 horas
5784,ENVASES-441059.27-4482530.80,ENVASES,441059.27-4482530.8,24 horas
5785,ENVASES-441060.25-4475389.00,ENVASES,441060.25-4475389.0,24 horas
5786,ENVASES-441062.99-4475052.45,ENVASES,441062.99-4475052.45,24 horas
5787,ENVASES-441064.13-4480451.42,ENVASES,441064.13-4480451.42,24 horas
5788,ENVASES-441065.90-4479972.58,ENVASES,441065.9-4479972.58,24 horas
5789,ENVASES-441070.85-4467109.65,ENVASES,441070.85-4467109.65,24 horas
5790,ENVASES-441071.37-4467078.79,ENVASES,441071.37-4467078.79,24 horas
5791,ENVASES-441072.38-4467022.84,ENVASES,441072.38-4467022.84,24 horas
5792,ENVASES-441078.46-4467960.67,ENVASES,441078.46-4467960.67,24 horas
5793,ENVASES-441082.99-4480327.67,ENVASES,441082.99-4480327.67,24 horas
5794,ENVASES-441083.91-4467833.53,ENVASES,441083.91-4467833.53,24 horas
5795,ENVASES-441089.78-4480149.65,ENVASES,441089.78-4480149.65,24 horas
5796,ENVASES-441090.13-4467706.16,ENVASES,441090.13-4467706.16,24 horas
5797,ENVASES-441091.81-4482777.96,ENVASES,441091.81-4482777.96,24 horas
5798,ENVASES-441093.24-4480066.36,ENVASES,441093.24-4480066.36,24 horas
5799,ENVASES-441097.43-4479760.41,ENVASES,441097.43-4479760.41,24 horas
5800,ENVASES-441097.79-4480000.73,ENVASES,441097.79-4480000.73,24 horas
5801,ENVASES-441099.24-4482998.81,ENVASES,441099.24-4482998.81,24 horas
5802,ENVASES-441102.21-4479948.72,ENVASES,441102.21-4479948.72,24 horas
5803,ENVASES-441103.74-4480175.74,ENVASES,441103.74-4480175.74,24 horas
5804,ENVASES-441105.42-4479837.01,ENVASES,441105.42-4479837.01,24 horas
5805,ENVASES-441105.88-4479304.26,ENVASES,441105.88-4479304.26,24 horas
5806,ENVASES-441114.12-4473479.36,ENVASES,441114.12-4473479.36,24 horas
5807,ENVASES-441117.25-4469778.64,ENVASES,441117.25-4469778.64,24 horas
5808,ENVASES-441119.27-4480464.60,ENVASES,441119.27-4480464.6,24 horas
5809,ENVASES-441130.65-4480375.99,ENVASES,441130.65-4480375.99,24 horas
5810,ENVASES-441136.24-4479814.05,ENVASES,441136.24-4479814.05,24 horas
5811,ENVASES-441140.00-4474880.21,ENVASES,441140.0-4474880.21,24 horas
5812,ENVASES-441143.05-4473466.97,ENVASES,441143.05-4473466.97,24 horas
5813,ENVASES-441146.37-4480227.60,ENVASES,441146.37-4480227.6,24 horas
5814,ENVASES-441146.58-4468602.42,ENVASES,441146.58-4468602.42,24 horas
5815,ENVASES-441150.49-4479679.66,ENVASES,441150.49-4479679.66,24 horas
5816,ENVASES-441152.46-4483020.84,ENVASES,441152.46-4483020.84,24 horas
5817,ENVASES-441159.26-4482550.69,ENVASES,441159.26-4482550.69,24 horas
5818,ENVASES-441159.91-4480080.51,ENVASES,441159.91-4480080.51,24 horas
5819,ENVASES-441168.61-4483129.60,ENVASES,441168.61-4483129.6,24 horas
5820,ENVASES-441168.86-4480112.56,ENVASES,441168.86-4480112.56,24 horas
5821,ENVASES-441171.04-4480436.37,ENVASES,441171.04-4480436.37,24 horas
5822,ENVASES-441173.01-4482819.06,ENVASES,441173.01-4482819.06,24 horas
5823,ENVASES-441174.89-4475317.52,ENVASES,441174.89-4475317.52,24 horas
5824,ENVASES-441176.30-4482732.04,ENVASES,441176.3-4482732.04,24 horas
5825,ENVASES-441177.87-4480343.62,ENVASES,441177.87-4480343.62,24 horas
5826,ENVASES-441180.74-4480133.70,ENVASES,441180.74-4480133.7,24 horas
5827,ENVASES-441182.31-4482766.61,ENVASES,441182.31-4482766.61,24 horas
5828,ENVASES-441183.15-4468772.41,ENVASES,441183.15-4468772.41,24 horas
5829,ENVASES-441190.00-4479927.47,ENVASES,441190.0-4479927.47,24 horas
5830,ENVASES-441194.24-4482422.19,ENVASES,441194.24-4482422.19,24 horas
5831,ENVASES-441195.40-4482974.45,ENVASES,441195.4-4482974.45,24 horas
5832,ENVASES-441198.35-4479671.91,ENVASES,441198.35-4479671.91,24 horas
5833,ENVASES-441205.75-4480554.93,ENVASES,441205.75-4480554.93,24 horas
5834,ENVASES-441206.54-4482879.62,ENVASES,441206.54-4482879.62,24 horas
5835,ENVASES-441206.83-4480092.04,ENVASES,441206.83-4480092.04,24 horas
5836,ENVASES-441210.68-4466876.89,ENVASES,441210.68-4466876.89,24 horas
5837,ENVASES-441212.43-4469519.25,ENVASES,441212.43-4469519.25,24 horas
5838,ENVASES-441213.73-4482582.40,ENVASES,441213.73-4482582.4,24 horas
5839,ENVASES-441214.31-4479819.70,ENVASES,441214.31-4479819.7,24 horas
5840,ENVASES-441214.67-4469284.90,ENVASES,441214.67-4469284.9,24 horas
5841,ENVASES-441224.30-4479951.82,ENVASES,441224.3-4479951.82,24 horas
5842,ENVASES-441226.51-4465891.93,ENVASES,441226.51-4465891.93,24 horas
5843,ENVASES-441227.79-4479906.75,ENVASES,441227.79-4479906.75,24 horas
5844,ENVASES-441228.96-4465738.50,ENVASES,441228.96-4465738.5,24 horas
5845,ENVASES-441228.96-4467508.15,ENVASES,441228.96-4467508.15,24 horas
5846,ENVASES-441229.65-4465826.64,ENVASES,441229.65-4465826.64,24 horas
5847,ENVASES-441231.49-4467408.67,ENVASES,441231.49-4467408.67,24 horas
5848,ENVASES-441233.59-4467307.86,ENVASES,441233.59-4467307.86,24 horas
5849,ENVASES-441235.05-4466919.44,ENVASES,441235.05-4466919.44,24 horas
5850,ENVASES-441235.23-4483006.78,ENVASES,441235.23-4483006.78,24 horas
5851,ENVASES-441235.51-4467293.08,ENVASES,441235.51-4467293.08,24 horas
5852,ENVASES-441235.55-4467254.34,ENVASES,441235.55-4467254.34,24 horas
5853,ENVASES-441235.85-4469582.78,ENVASES,441235.85-4469582.78,24 horas
5854,ENVASES-441237.57-4480253.29,ENVASES,441237.57-4480253.29,24 horas
5855,ENVASES-441242.73-4469550.98,ENVASES,441242.73-4469550.98,24 horas
5856,ENVASES-441245.72-4469455.49,ENVASES,441245.72-4469455.49,24 horas
5857,ENVASES-441251.51-4466167.69,ENVASES,441251.51-4466167.69,24 horas
5858,ENVASES-441253.61-4469824.08,ENVASES,441253.61-4469824.08,24 horas
5859,ENVASES-441253.75-4466801.74,ENVASES,441253.75-4466801.74,24 horas
5860,ENVASES-441264.33-4467199.83,ENVASES,441264.33-4467199.83,24 horas
5861,ENVASES-441266.47-4469080.13,ENVASES,441266.47-4469080.13,24 horas
5862,ENVASES-441266.47-4480051.31,ENVASES,441266.47-4480051.31,24 horas
5863,ENVASES-441266.74-4482796.61,ENVASES,441266.74-4482796.61,24 horas
5864,ENVASES-441267.64-4483178.13,ENVASES,441267.64-4483178.13,24 horas
5865,ENVASES-441270.16-4469205.10,ENVASES,441270.16-4469205.1,24 horas
5866,ENVASES-441270.94-4466295.98,ENVASES,441270.94-4466295.98,24 horas
5867,ENVASES-441272.27-4480168.97,ENVASES,441272.27-4480168.97,24 horas
5868,ENVASES-441274.54-4466919.68,ENVASES,441274.54-4466919.68,24 horas
5869,ENVASES-441274.69-4481910.72,ENVASES,441274.69-4481910.72,24 horas
5870,ENVASES-441280.67-4469322.01,ENVASES,441280.67-4469322.01,24 horas
5871,ENVASES-441281.39-4469554.79,ENVASES,441281.39-4469554.79,24 horas
5872,ENVASES-441282.78-4481982.83,ENVASES,441282.78-4481982.83,24 horas
5873,ENVASES-441283.41-4480544.08,ENVASES,441283.41-4480544.08,24 horas
5874,ENVASES-441283.51-4466980.11,ENVASES,441283.51-4466980.11,24 horas
5875,ENVASES-441286.85-4479822.46,ENVASES,441286.85-4479822.46,24 horas
5876,ENVASES-441290.66-4482582.91,ENVASES,441290.66-4482582.91,24 horas
5877,ENVASES-441290.68-4480215.44,ENVASES,441290.68-4480215.44,24 horas
5878,ENVASES-441293.09-4482459.78,ENVASES,441293.09-4482459.78,24 horas
5879,ENVASES-441296.63-4468951.91,ENVASES,441296.63-4468951.91,24 horas
5880,ENVASES-441297.20-4469459.31,ENVASES,441297.2-4469459.31,24 horas
5881,ENVASES-441298.29-4480375.95,ENVASES,441298.29-4480375.95,24 horas
5882,ENVASES-441298.62-4466196.41,ENVASES,441298.62-4466196.41,24 horas
5883,ENVASES-441299.58-4479733.99,ENVASES,441299.58-4479733.99,24 horas
5884,ENVASES-441301.53-4468883.82,ENVASES,441301.53-4468883.82,24 horas
5885,ENVASES-441302.53-4483041.27,ENVASES,441302.53-4483041.27,24 horas
5886,ENVASES-441302.79-4469555.06,ENVASES,441302.79-4469555.06,24 horas
5887,ENVASES-441303.28-4482740.00,ENVASES,441303.28-4482740.0,24 horas
5888,ENVASES-441303.92-4469602.56,ENVASES,441303.92-4469602.56,24 horas
5889,ENVASES-441305.43-4466839.63,ENVASES,441305.43-4466839.63,24 horas
5890,ENVASES-441308.41-4466611.94,ENVASES,441308.41-4466611.94,24 horas
5891,ENVASES-441308.56-4467469.00,ENVASES,441308.56-4467469.0,24 horas
5892,ENVASES-441312.21-4469935.63,ENVASES,441312.21-4469935.63,24 horas
5893,ENVASES-441312.84-4474969.67,ENVASES,441312.84-4474969.67,24 horas
5894,ENVASES-441314.25-4483031.81,ENVASES,441314.25-4483031.81,24 horas
5895,ENVASES-441315.88-4466297.07,ENVASES,441315.88-4466297.07,24 horas
5896,ENVASES-441315.93-4466793.04,ENVASES,441315.93-4466793.04,24 horas
5897,ENVASES-441316.18-4467324.19,ENVASES,441316.18-4467324.19,24 horas
5898,ENVASES-441316.90-4480433.73,ENVASES,441316.9-4480433.73,24 horas
5899,ENVASES-441317.92-4466742.63,ENVASES,441317.92-4466742.63,24 horas
5900,ENVASES-441317.96-4467509.45,ENVASES,441317.96-4467509.45,24 horas
5901,ENVASES-441321.47-4467426.06,ENVASES,441321.47-4467426.06,24 horas
5902,ENVASES-441323.97-4466690.85,ENVASES,441323.97-4466690.85,24 horas
5903,ENVASES-441323.99-4467390.18,ENVASES,441323.99-4467390.18,24 horas
5904,ENVASES-441325.66-4466657.20,ENVASES,441325.66-4466657.2,24 horas
5905,ENVASES-441328.94-4467067.01,ENVASES,441328.94-4467067.01,24 horas
5906,ENVASES-441331.24-4469003.14,ENVASES,441331.24-4469003.14,24 horas
5907,ENVASES-441332.25-4480019.21,ENVASES,441332.25-4480019.21,24 horas
5908,ENVASES-441333.98-4467004.58,ENVASES,441333.98-4467004.58,24 horas
5909,ENVASES-441334.09-4468965.05,ENVASES,441334.09-4468965.05,24 horas
5910,ENVASES-441335.58-4469209.80,ENVASES,441335.58-4469209.8,24 horas
5911,ENVASES-441337.16-4466552.32,ENVASES,441337.16-4466552.32,24 horas
5912,ENVASES-441339.27-4469084.78,ENVASES,441339.27-4469084.78,24 horas
5913,ENVASES-441339.37-4468913.61,ENVASES,441339.37-4468913.61,24 horas
5914,ENVASES-441340.77-4468701.02,ENVASES,441340.77-4468701.02,24 horas
5915,ENVASES-441342.62-4483151.94,ENVASES,441342.62-4483151.94,24 horas
5916,ENVASES-441343.37-4469609.58,ENVASES,441343.37-4469609.58,24 horas
5917,ENVASES-441349.10-4465928.16,ENVASES,441349.1-4465928.16,24 horas
5918,ENVASES-441349.69-4480279.43,ENVASES,441349.69-4480279.43,24 horas
5919,ENVASES-441351.59-4469455.22,ENVASES,441351.59-4469455.22,24 horas
5920,ENVASES-441351.90-4467560.02,ENVASES,441351.9-4467560.02,24 horas
5921,ENVASES-441353.96-4482441.46,ENVASES,441353.96-4482441.46,24 horas
5922,ENVASES-441354.73-4482580.02,ENVASES,441354.73-4482580.02,24 horas
5923,ENVASES-441356.03-4466978.77,ENVASES,441356.03-4466978.77,24 horas
5924,ENVASES-441356.29-4469328.75,ENVASES,441356.29-4469328.75,24 horas
5925,ENVASES-441356.71-4466849.33,ENVASES,441356.71-4466849.33,24 horas
5926,ENVASES-441356.89-4482646.87,ENVASES,441356.89-4482646.87,24 horas
5927,ENVASES-441357.79-4469466.27,ENVASES,441357.79-4469466.27,24 horas
5928,ENVASES-441359.32-4480008.26,ENVASES,441359.32-4480008.26,24 horas
5929,ENVASES-441362.01-4466919.00,ENVASES,441362.01-4466919.0,24 horas
5930,ENVASES-441363.93-4466838.51,ENVASES,441363.93-4466838.51,24 horas
5931,ENVASES-441365.15-4483196.89,ENVASES,441365.15-4483196.89,24 horas
5932,ENVASES-441365.27-4480308.64,ENVASES,441365.27-4480308.64,24 horas
5933,ENVASES-441365.57-4483257.95,ENVASES,441365.57-4483257.95,24 horas
5934,ENVASES-441371.74-4480533.42,ENVASES,441371.74-4480533.42,24 horas
5935,ENVASES-441374.07-4466287.18,ENVASES,441374.07-4466287.18,24 horas
5936,ENVASES-441375.02-4466550.59,ENVASES,441375.02-4466550.59,24 horas
5937,ENVASES-441379.39-4480148.24,ENVASES,441379.39-4480148.24,24 horas
5938,ENVASES-441380.74-4466783.21,ENVASES,441380.74-4466783.21,24 horas
5939,ENVASES-441381.03-4482489.99,ENVASES,441381.03-4482489.99,24 horas
5940,ENVASES-441384.07-4466762.65,ENVASES,441384.07-4466762.65,24 horas
5941,ENVASES-441384.50-4467123.74,ENVASES,441384.5-4467123.74,24 horas
5942,ENVASES-441386.53-4482588.95,ENVASES,441386.53-4482588.95,24 horas
5943,ENVASES-441386.66-4480069.10,ENVASES,441386.66-4480069.1,24 horas
5944,ENVASES-441390.30-4483057.60,ENVASES,441390.3-4483057.6,24 horas
5945,ENVASES-441392.86-4466812.08,ENVASES,441392.86-4466812.08,24 horas
5946,ENVASES-441395.27-4466674.86,ENVASES,441395.27-4466674.86,24 horas
5947,ENVASES-441395.42-4466705.50,ENVASES,441395.42-4466705.5,24 horas
5948,ENVASES-441397.21-4482904.61,ENVASES,441397.21-4482904.61,24 horas
5949,ENVASES-441397.68-4469618.04,ENVASES,441397.68-4469618.04,24 horas
5950,ENVASES-441398.92-4469460.62,ENVASES,441398.92-4469460.62,24 horas
5951,ENVASES-441402.31-4468828.75,ENVASES,441402.31-4468828.75,24 horas
5952,ENVASES-441404.55-4480378.58,ENVASES,441404.55-4480378.58,24 horas
5953,ENVASES-441406.37-4483240.82,ENVASES,441406.37-4483240.82,24 horas
5954,ENVASES-441412.23-4467031.06,ENVASES,441412.23-4467031.06,24 horas
5955,ENVASES-441414.29-4479986.17,ENVASES,441414.29-4479986.17,24 horas
5956,ENVASES-441416.94-4482760.55,ENVASES,441416.94-4482760.55,24 horas
5957,ENVASES-441418.73-4469334.59,ENVASES,441418.73-4469334.59,24 horas
5958,ENVASES-441419.53-4480234.45,ENVASES,441419.53-4480234.45,24 horas
5959,ENVASES-441419.88-4466552.68,ENVASES,441419.88-4466552.68,24 horas
5960,ENVASES-441422.87-4467067.27,ENVASES,441422.87-4467067.27,24 horas
5961,ENVASES-441423.50-4481838.29,ENVASES,441423.5-4481838.29,24 horas
5962,ENVASES-441428.91-4467580.29,ENVASES,441428.91-4467580.29,24 horas
5963,ENVASES-441430.29-4468954.64,ENVASES,441430.29-4468954.64,24 horas
5964,ENVASES-441431.35-4482108.88,ENVASES,441431.35-4482108.88,24 horas
5965,ENVASES-441433.69-4469216.36,ENVASES,441433.69-4469216.36,24 horas
5966,ENVASES-441434.70-4483232.74,ENVASES,441434.7-4483232.74,24 horas
5967,ENVASES-441434.92-4480159.24,ENVASES,441434.92-4480159.24,24 horas
5968,ENVASES-441435.12-4466938.19,ENVASES,441435.12-4466938.19,24 horas
5969,ENVASES-441435.19-4482979.73,ENVASES,441435.19-4482979.73,24 horas
5970,ENVASES-441441.73-4469463.73,ENVASES,441441.73-4469463.73,24 horas
5971,ENVASES-441445.98-4466871.50,ENVASES,441445.98-4466871.5,24 horas
5972,ENVASES-441446.61-4467476.03,ENVASES,441446.61-4467476.03,24 horas
5973,ENVASES-441449.46-4467384.43,ENVASES,441449.46-4467384.43,24 horas
5974,ENVASES-441450.12-4466781.33,ENVASES,441450.12-4466781.33,24 horas
5975,ENVASES-441450.66-4467167.18,ENVASES,441450.66-4467167.18,24 horas
5976,ENVASES-441451.55-4466845.04,ENVASES,441451.55-4466845.04,24 horas
5977,ENVASES-441451.78-4467321.58,ENVASES,441451.78-4467321.58,24 horas
5978,ENVASES-441452.92-4469624.60,ENVASES,441452.92-4469624.6,24 horas
5979,ENVASES-441453.60-4469700.75,ENVASES,441453.6-4469700.75,24 horas
5980,ENVASES-441454.27-4466933.16,ENVASES,441454.27-4466933.16,24 horas
5981,ENVASES-441455.69-4480070.68,ENVASES,441455.69-4480070.68,24 horas
5982,ENVASES-441455.93-4469335.30,ENVASES,441455.93-4469335.3,24 horas
5983,ENVASES-441457.92-4466769.73,ENVASES,441457.92-4466769.73,24 horas
5984,ENVASES-441461.09-4467513.44,ENVASES,441461.09-4467513.44,24 horas
5985,ENVASES-441463.41-4480522.61,ENVASES,441463.41-4480522.61,24 horas
5986,ENVASES-441464.74-4467404.85,ENVASES,441464.74-4467404.85,24 horas
5987,ENVASES-441466.02-4483160.64,ENVASES,441466.02-4483160.64,24 horas
5988,ENVASES-441467.05-4480364.74,ENVASES,441467.05-4480364.74,24 horas
5989,ENVASES-441469.09-4466709.48,ENVASES,441469.09-4466709.48,24 horas
5990,ENVASES-441469.31-4465886.49,ENVASES,441469.31-4465886.49,24 horas
5991,ENVASES-441469.70-4467148.05,ENVASES,441469.7-4467148.05,24 horas
5992,ENVASES-441470.68-4482789.13,ENVASES,441470.68-4482789.13,24 horas
5993,ENVASES-441470.86-4479963.10,ENVASES,441470.86-4479963.1,24 horas
5994,ENVASES-441470.91-4480240.60,ENVASES,441470.91-4480240.6,24 horas
5995,ENVASES-441471.57-4465730.06,ENVASES,441471.57-4465730.06,24 horas
5996,ENVASES-441475.06-4466669.02,ENVASES,441475.06-4466669.02,24 horas
5997,ENVASES-441476.14-4468834.95,ENVASES,441476.14-4468834.95,24 horas
5998,ENVASES-441476.51-4481885.72,ENVASES,441476.51-4481885.72,24 horas
5999,ENVASES-441479.39-4483092.21,ENVASES,441479.39-4483092.21,24 horas
6000,ENVASES-441482.85-4466872.77,ENVASES,441482.85-4466872.77,24 horas
6001,ENVASES-441483.70-4465803.79,ENVASES,441483.7-4465803.79,24 horas
6002,ENVASES-441485.83-4480406.02,ENVASES,441485.83-4480406.02,24 horas
6003,ENVASES-441485.92-4482863.53,ENVASES,441485.92-4482863.53,24 horas
6004,ENVASES-441486.93-4469566.06,ENVASES,441486.93-4469566.06,24 horas
6005,ENVASES-441490.09-4466548.91,ENVASES,441490.09-4466548.91,24 horas
6006,ENVASES-441492.37-4466274.82,ENVASES,441492.37-4466274.82,24 horas
6007,ENVASES-441497.60-4469093.76,ENVASES,441497.6-4469093.76,24 horas
6008,ENVASES-441499.75-4466163.98,ENVASES,441499.75-4466163.98,24 horas
6009,ENVASES-441501.59-4466203.49,ENVASES,441501.59-4466203.49,24 horas
6010,ENVASES-441505.50-4467109.48,ENVASES,441505.5-4467109.48,24 horas
6011,ENVASES-441505.65-4469440.48,ENVASES,441505.65-4469440.48,24 horas
6012,ENVASES-441508.50-4483275.72,ENVASES,441508.5-4483275.72,24 horas
6013,ENVASES-441509.01-4483223.33,ENVASES,441509.01-4483223.33,24 horas
6014,ENVASES-441513.21-4466660.74,ENVASES,441513.21-4466660.74,24 horas
6015,ENVASES-441516.14-4480431.69,ENVASES,441516.14-4480431.69,24 horas
6016,ENVASES-441518.11-4467279.22,ENVASES,441518.11-4467279.22,24 horas
6017,ENVASES-441518.35-4468891.46,ENVASES,441518.35-4468891.46,24 horas
6018,ENVASES-441521.19-4466987.25,ENVASES,441521.19-4466987.25,24 horas
6019,ENVASES-441521.23-4466938.07,ENVASES,441521.23-4466938.07,24 horas
6020,ENVASES-441522.76-4483099.87,ENVASES,441522.76-4483099.87,24 horas
6021,ENVASES-441522.92-4467045.63,ENVASES,441522.92-4467045.63,24 horas
6022,ENVASES-441523.31-4466822.72,ENVASES,441523.31-4466822.72,24 horas
6023,ENVASES-441525.30-4482986.21,ENVASES,441525.3-4482986.21,24 horas
6024,ENVASES-441525.31-4481926.61,ENVASES,441525.31-4481926.61,24 horas
6025,ENVASES-441529.88-4465997.68,ENVASES,441529.88-4465997.68,24 horas
6026,ENVASES-441532.13-4466112.45,ENVASES,441532.13-4466112.45,24 horas
6027,ENVASES-441532.41-4466114.55,ENVASES,441532.41-4466114.55,24 horas
6028,ENVASES-441534.48-4466883.02,ENVASES,441534.48-4466883.02,24 horas
6029,ENVASES-441534.82-4480090.17,ENVASES,441534.82-4480090.17,24 horas
6030,ENVASES-441539.98-4483367.64,ENVASES,441539.98-4483367.64,24 horas
6031,ENVASES-441540.30-4468973.87,ENVASES,441540.3-4468973.87,24 horas
6032,ENVASES-441543.85-4467334.85,ENVASES,441543.85-4467334.85,24 horas
6033,ENVASES-441544.23-4482001.70,ENVASES,441544.23-4482001.7,24 horas
6034,ENVASES-441544.56-4480180.59,ENVASES,441544.56-4480180.59,24 horas
6035,ENVASES-441544.62-4481863.41,ENVASES,441544.62-4481863.41,24 horas
6036,ENVASES-441544.91-4466946.66,ENVASES,441544.91-4466946.66,24 horas
6037,ENVASES-441545.51-4465834.16,ENVASES,441545.51-4465834.16,24 horas
6038,ENVASES-441545.81-4480134.78,ENVASES,441545.81-4480134.78,24 horas
6039,ENVASES-441548.45-4481982.73,ENVASES,441548.45-4481982.73,24 horas
6040,ENVASES-441549.32-4468015.94,ENVASES,441549.32-4468015.94,24 horas
6041,ENVASES-441549.99-4480337.67,ENVASES,441549.99-4480337.67,24 horas
6042,ENVASES-441550.38-4482713.96,ENVASES,441550.38-4482713.96,24 horas
6043,ENVASES-441550.84-4466814.41,ENVASES,441550.84-4466814.41,24 horas
6044,ENVASES-441552.17-4466787.98,ENVASES,441552.17-4466787.98,24 horas
6045,ENVASES-441555.44-4465756.49,ENVASES,441555.44-4465756.49,24 horas
6046,ENVASES-441556.93-4465718.96,ENVASES,441556.93-4465718.96,24 horas
6047,ENVASES-441557.11-4465719.74,ENVASES,441557.11-4465719.74,24 horas
6048,ENVASES-441557.39-4467218.64,ENVASES,441557.39-4467218.64,24 horas
6049,ENVASES-441557.84-4466665.61,ENVASES,441557.84-4466665.61,24 horas
6050,ENVASES-441558.56-4469268.12,ENVASES,441558.56-4469268.12,24 horas
6051,ENVASES-441558.57-4468909.90,ENVASES,441558.57-4468909.9,24 horas
6052,ENVASES-441559.50-4480426.12,ENVASES,441559.5-4480426.12,24 horas
6053,ENVASES-441561.13-4483125.01,ENVASES,441561.13-4483125.01,24 horas
6054,ENVASES-441561.31-4480534.15,ENVASES,441561.31-4480534.15,24 horas
6055,ENVASES-441561.44-4480205.40,ENVASES,441561.44-4480205.4,24 horas
6056,ENVASES-441561.53-4482576.46,ENVASES,441561.53-4482576.46,24 horas
6057,ENVASES-441563.54-4481932.66,ENVASES,441563.54-4481932.66,24 horas
6058,ENVASES-441567.25-4467078.14,ENVASES,441567.25-4467078.14,24 horas
6059,ENVASES-441567.42-4482772.07,ENVASES,441567.42-4482772.07,24 horas
6060,ENVASES-441571.89-4467227.51,ENVASES,441571.89-4467227.51,24 horas
6061,ENVASES-441576.75-4467131.90,ENVASES,441576.75-4467131.9,24 horas
6062,ENVASES-441576.93-4483291.11,ENVASES,441576.93-4483291.11,24 horas
6063,ENVASES-441577.13-4483228.42,ENVASES,441577.13-4483228.42,24 horas
6064,ENVASES-441577.68-4480281.66,ENVASES,441577.68-4480281.66,24 horas
6065,ENVASES-441582.21-4467341.88,ENVASES,441582.21-4467341.88,24 horas
6066,ENVASES-441583.12-4466891.08,ENVASES,441583.12-4466891.08,24 horas
6067,ENVASES-441588.77-4482059.46,ENVASES,441588.77-4482059.46,24 horas
6068,ENVASES-441590.16-4467294.31,ENVASES,441590.16-4467294.31,24 horas
6069,ENVASES-441593.36-4465891.85,ENVASES,441593.36-4465891.85,24 horas
6070,ENVASES-441594.65-4480369.15,ENVASES,441594.65-4480369.15,24 horas
6071,ENVASES-441595.88-4466893.65,ENVASES,441595.88-4466893.65,24 horas
6072,ENVASES-441599.28-4482650.35,ENVASES,441599.28-4482650.35,24 horas
6073,ENVASES-441599.61-4469099.51,ENVASES,441599.61-4469099.51,24 horas
6074,ENVASES-441600.70-4467175.90,ENVASES,441600.7-4467175.9,24 horas
6075,ENVASES-441608.13-4469179.26,ENVASES,441608.13-4469179.26,24 horas
6076,ENVASES-441608.96-4480480.25,ENVASES,441608.96-4480480.25,24 horas
6077,ENVASES-441610.46-4482853.06,ENVASES,441610.46-4482853.06,24 horas
